internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
42650,Neotoma floridana,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Neotoma,floridana,,,,,"(Ord, 1818)","<i>Neotoma magister</i> previously was included in this species. Evidence from analyses of variation in mtDNA, allozymes, and morphology indicates that <i>N. magister</i> is a highly distinct lineage (Hayes and Harrison 1992, Hayes and Richmond 1993). 
<br>
<br>This species may hybridize with <i>N. micropus</i>, but introgression along the narrow contact zone has been judged as insubstantial (see Musser and Carleton, in Wilson and Reeder 1993, 2005)."
42653,Peromyscus gossypinus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Peromyscus,gossypinus,,,,,"(Le Conte, 1853)","This species has hybridized with <i>P. leucopus</i> under laboratory conditions, but the distinctiveness of this species in the field is well documented (see Musser and Carleton in Wilson and Reeder 1993, 2005)."
42654,Peromyscus polionotus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Peromyscus,polionotus,,,,,"(Wagner, 1843)",The systematics of <i>P. polionotus</i> is in need of critical review (Carleton 1989).
42675,Oryzomys palustris,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Oryzomys,palustris,,,,,"(Harlan, 1837)","Analysis of cranial variation in <i>Oryzomys</i> by Humphrey and Setzer (1989) indicated that <i>O. argentatus</i> should be included in this species. Goodyear (1991) reinstated <i>O. argentatus</i> as a species, but this was not followed by Baker <i>et al.</i> (2003), and Musser and Carleton (in Wilson and Reeder 1993, 2005) cited the more thorough study by Humphrey and Setzer (1979) in not accepting <i>argentatus</i> as a species (though they did state that the status of <i>argentatus</i> merits further study using genetic techniques). 
<br>
<br><i>Oryzomys palustris</i> and <i>O. couesi</i> formerly were considered to be conspecific (Hall 1981); they were regarded as separate species by Honacki <i>et al</i>. (1982), Jones <i>et al</i>. (1986, 1992), and Musser and Carleton (in Wilson and Reeder 1993, 2005), following Benson and Gehlbach (1979). An electrophoretic study by Schmidt and Engstrom (1994) also concluded that <i>O. palustris</i> and <i>O. couesi</i> are distinct species. The taxonomic scope of the genus <i>Oryzomys</i> is unsettled, as are the taxonomic limits of some of the species included in the genus <i>Oryzomys</i> (Musser and Carleton, in Wilson and Reeder 1993, 2005)."
42678,Reithrodontomys humulis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Reithrodontomys,humulis,,,,,"(Audubon &amp; Bachman, 1941)",Will be transferred to family Cricetidae.
44938,Acomys johannis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Acomys,johannis,,,,,"Thomas, 1912","Formerly included in <i>A. cahirinus</i> (Setzer, 1975) or <i>A. cineraceus</i> (Musser and Carleton, 1993)."
45048,Myosorex zinki,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Myosorex,zinki,,,,,"Heim de Balsac &amp; Lamotte, 1956",
45051,Sylvisorex camerunensis,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Sylvisorex,camerunensis,,,,,"Heim de Balsac, 1968",
45065,Otomys cuanzensis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Otomys,cuanzensis,,,,,"Hill &amp; Carter, 1937",This species was previously synonymized with <em>Otomys angoniensis </em>but was removed by Musser and Carleton (2005).
57014,Pristimantis festae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Pristimantis,festae,,,,,"(Peracca, 1904)",
135164,Peromyscus keeni,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Peromyscus,keeni,,,,,"(Rhoades, 1894)","<i>Peromyscus keeni</i> includes populations that formerly were recognized as <i>P. oreas, P. sitkensis,</i> and some of those assigned to <i>P. maniculatus</i> (see Musser and Carleton (in Wilson and Reeder 2005)). Hogan <i>et al.</i> (1993) analyzed chromosomes, allozymes, and mtDNA of Pacific Northwest <i>Peromyscus</i> and concluded that <i>P. oreas, P. sitkensis, P. maniculatus algidus, P. m. hylaeus, P. m. keeni, P. m. macrorhinus,</i> and <i>P. m. prevostensis</i> should be recognized as members of the newly constituted species <i>Peromyscus keeni</i>; further, they suspected that <i>P. m. carli, P. m. doylei,</i> and <i>P. m. triangularis</i> also are members of <i>P. keeni</i>."
136273,Notiosorex evotis,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Notiosorex,evotis,,,,,"(Coues, 1877)","In the past there was one wide ranging species, <i>Notiosorex crawfordi</i>. Now four species are recognized in the genus: <i>crawfordi</i>, <i>cockrumi</i>, <i>evotis</i> and <i>villai</i> (Carraway and Timm 2000)."
136326,Allactaga williamsi,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,DIPODIDAE,Allactaga,williamsi,,,,,"Thomas, 1897","The subspecies <i>Allactaga williamsi caprimulga</i> from Afghanistan is likely to represent a distinct species, but a full taxonomic revision is needed."
136358,Oecomys catherinae,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Oecomys,catherinae,,,,,"Thomas, 1909",
136377,Calomyscus elburzensis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CALOMYSCIDAE,Calomyscus,elburzensis,,,,,"Goodwin, 1938",
136471,Acomys dimidiatus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Acomys,dimidiatus,,,,,"(Cretzschmar, 1826)",Formerly considered a subspecies of <em>Acomys cahirinus</em>. See Musser and Carleton (2005) for details concerning the relationship between <em>Acomys dimidiatus </em>and <em>A. cahirinus</em>.
136481,Necromys lenguarum,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Necromys,lenguarum,,,,,"(Thomas, 1898)","The taxonomic status unresolved. It was demoted to subspecies under <i>Akodon obscurus</i> (Cabrera, 1961) or placed in full synonymy with <i>Bolomys l. lasiurus</i> (Macêdo and Mares, 1987), or generally if equivocally recognized as a species (Anderson 1997, Anderson and Olds 1989, Galliari and Pardiñas 2000, Reig 1987). Anderson (1997) maintained <i>tapiropoanus</i>, type locality in Mato Grosso, W Brazil, as a subspecies for Bolivian populations. Also see remarks under <i>N. lasiurus</i>. It was previously known in Peru as <i>Bolomys lasiurus</i>, collected in Pampas del Heath (Pacheco <i>et al</i>. 1995)."
136490,Spermophilus brevicauda,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,SCIURIDAE,Spermophilus,brevicauda,,,,,"Brandt, 1843","Previously considered a subspecies of <i>S. erythrogenys</i>, but recently elevated to species status (Harrison <i>et al.</i> 2003). Specimens in Xinjiang attributed to <i>S. major</i> are most likely <i>brevicauda</i> (Smith and Xie 2008)."
136529,Hylaeamys perenensis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Hylaeamys,perenensis,,,,,"(J.A. Allen, 1901)",<i>Oryzomys</i> is a generic synonym (Weksler <i>et al</i>. 2006).
136559,Sigmodon toltecus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Sigmodon,toltecus,,,,,"(Saussure, 1860)","Formerly considered part of <i>S. hispidus</i>. Specific rank defended based on mitochondrial DNA evaluations that disclose strong genetic divergence and cladistic separation from <i>S. hispidus</i> proper (Peppers and Bradley, 2000; Carroll <i>et al.</i> 2005). All subspecies of Cotton Rat occurring in eastern Mexico that were formerly assigned to <i>S. hispidus</i> have been reassigned to <i>S. toltecus</i> (<i>furvus</i>, <i>microdon</i>, <i>saturatus</i>, <i>tolus</i>, <i>toltecus</i>, and <i>villae</i>) (Carroll <i>et al.</i> 2005). However, Carroll <i>et al</i>. (2005) note that their analyses did not have any samples from within several hundred kilometers south of the Rio Grande, and thus it is possible that populations of <i>Sigmodon</i> in northern Tamaulipas, Mexico may in fact be of the subspecies of <i>S. hirsutus</i> occurring in adjacent Texas."
136581,Spalax uralensis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,SPALACIDAE,Spalax,uralensis,,,,,"Tiflov &amp; Usov, 1939","Distribution as summarized by other researchers includes <i>S. giganteus</i> from steppes west of the Caspian Sea (Gromov and Erbaeva 1995, Topachevskii 1969)."
136621,Pedetes surdaster,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,PEDETIDAE,Pedetes,surdaster,,,,,"(Thomas, 1902)","This species is here recognized as a distinct species from the Southern African Spring-hare, <i>Pedetes capensis</i>, as recently confirmed by Matthee and Robinson (1997), and in agreement with the treatment of Dieterlen (2005)."
136629,Phyllotis limatus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Phyllotis,limatus,,,,,"Thomas, 1912","There are two forms of this species described (Steppan, 1998)."
136630,Dipodomys simulans,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,HETEROMYIDAE,Dipodomys,simulans,,,,,"Merriam, 1904","Dipodomys simulans was formerly regarded as conspecific with <i>D. agilis</i>. Sullivan and Best (1997) found significant morphological differences between the two chromosomal forms of <i>D. agilis</i> (in the former sense) and divided <i>D. agilis</i> into two species, <i>D. agilis</i> (2n = 62) and <i>D. simulans</i> (2n = 60)."
136665,Necromys benefactus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Necromys,benefactus,,,,,"(Thomas, 1919)",
136703,Gerbillus percivali,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Gerbillus,percivali,,,,,"(Dollman, 1914)","<em>Gerbillus percivali</em>, <em>G. pusillus</em>, and <em>G. harwoodi</em> may form a closely related species complex or even be a single species.&#160;<em>Gerbillus percivali r</em>eferred to as a valid species by Musser and Carleton (1993) but later (2005) as a synonym of <em>G. pusillus</em>."
136712,Lemmus trimucronatus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Lemmus,trimucronatus,,,,,"(Kerr, 1792)",
136728,Oligoryzomys fornesi,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Oligoryzomys,fornesi,,,,,"(Massoia, 1973)",It was considered a synonym of <i>O. microtus</i> by Carleton and Musser (1999).
136756,Nectomys apicalis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Nectomys,apicalis,,,,,"Peters, 1861",It is considered a species complex (Musser and Carleton 2005)
136764,Melomys lutillus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Melomys,lutillus,,,,,"(Thomas, 1913)","The taxonomy of the <i>Melomys lutillus</i> group is confused and needs to be comprehensively revised. This may be a complex of several species. <i>M. burtoni</i> and <i>M. lutillus</i> are considered to be conspecific by a number of authors. We follow Musser and Carleton (2005), in retaining <i>M. burtoni</i> and <i>M. lutillus</i> as distinct species pending further taxonomic revision."
136840,Geomys breviceps,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,GEOMYIDAE,Geomys,breviceps,,,,,"Baird, 1855","Two subspecies are recognized, <i>breviceps</i> and <i>sagittalis</i>; several other nominal subspecies are now no longer regarded as valid (see Patton, in Wilson and Reeder 2005).
<br>
<br><i>Geomys breviceps</i> formerly included in <i>G. bursarius</i>, but electrophoretic and chromosomal data indicate limited gene flow between <i>breviceps</i> and <i>G. bursarius</i> (Cothran and Zimmerman 1985, Bohlin and Zimmerman 1982). <i>Geomys breviceps</i> was recognized as a distinct species by Baker <i>et al.</i> (2003) and Patton (in Wilson and Reeder 2005). A study of mitochondrial RNA by Jolley <i>et al</i>. (2000) found that the placement of <i>G. breviceps</i> within <i>Geomys</i> to be problematic. 
<br>
<br><i>Geomys attwateri, G. breviceps</i>, and <i>G. bursarius</i> cannot be distinguished using external morphological characteristics, but they differ in cytological and biochemical characteristics. Karyotypic hybrids between <i>G. breviceps</i> and <i>G. attwateri</i>, and <i>G. bursarius</i> have been found. 
<br>
<br>Burt and Dowler (1999) examined allozyme variation and found evidence of a narrow zone of hybridization between <i>G. breviceps</i> and <i>G. attwateri</i>, but gene flow appeared to be very restricted."
195859,Hyalinobatrachium mondolfii,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CENTROLENIDAE,Hyalinobatrachium,mondolfii,,,,,"Señaris &amp; Ayarzagüena, 2001",
203022,Celestus badius,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANGUIDAE,Celestus,badius,,,,,"Cope, 1868",
44578744,Riama afrania,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GYMNOPHTHALMIDAE,Riama,afrania,,,,,"Arredondo &amp; Sánchez-Pacheco, 2010",
44579930,Stenocercus lache,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TROPIDURIDAE,Stenocercus,lache,,,,,"Corredor, 1983",
44579948,Stenocercus trachycephalus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TROPIDURIDAE,Stenocercus,trachycephalus,,,,,"(Duméril, 1851)",
48303074,Eligmodontia typus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Eligmodontia,typus,,,,,"F. Cuvier, 1837",
44711951,Gampsocleis glabra,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Gampsocleis,glabra,,,,,"(Herbst, 1786)",
2358,Atlantoxerus getulus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,SCIURIDAE,Atlantoxerus,getulus,,,,,"(Linnaeus, 1758)",
13463,Microtus guentheri,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Microtus,guentheri,,,,,"(Danford &amp; Alston, 1880)",Includes <em>mustersi</em> (Musser and Carleton 2005).
13985,Mus spretus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,MURIDAE,Mus,spretus,,,,,"Lataste, 1883",
41382,Myosorex varius,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Myosorex,varius,,,,,"(Smuts, 1832)","Significant variation in size is found across its range (Meester et al. 1986). Corroborating this, a recent molecular study by Willows-Munro and Matthee (2011) detected several geographically correlated lineages within the species: A northern lineage, comprising individuals collected from the grassland and savannah habitats of Limpopo, Mpumalanga, Gauteng, Free State, KwaZulu-Natal and the Eastern Cape; and a southern lineage, comprising individuals collected from the Western and Eastern Cape provinces of South Africa, where there is genetic structuring between the western and eastern areas of the Cape Floristic Region. Lack of gene flow between these two lineages suggests that they could represent distinct species, but additional morphological data is needed to confirm this and it is the topic of an on-going study. Thus, the Forest Shrew may comprise a species complex of several species responding to differing rainfall conditions and landscape heterogeneity."
136766,Arvicola scherman,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Arvicola,scherman,,,,,"(Shaw, 1801)","Linnaeus' <em>amphibius</em> and <em>terrestris</em>, both proposed in 1758 on the same page, are now considered conspecific by most researchers. As shown by Corbet (1978), <em>amphibius</em> has a priority over <em>terrestris</em>, based on Blasius (1857) as the first reviser. Recently, this species was split into <em>A. amphibius</em> and <em>A. scherman</em> (Panteleyev 2001, Wilson and Reeder 2005). <em>Arvicola amphibius</em> is larger, with shaggy pelage and ortodont incisors, and is associated with aquatic environment; <em>A. scherman</em> is smaller, with softer pelage, more reduced plantar and palmar tubercles, and the upper incisors strongly projecting forwards and has fossorial habits (Panteleyev 2001). Mitochondrial phylogeny based on sequences of 800 to 1,200 BP of the mitochondrial cytochrome b gene suggests taxonomy of <em>A. amphibius</em> group to be more complex: three main groups were distinguished within <em>A. amphibius</em>: (1) strictly fossorial water voles from the mountain regions of Europe, (2) aquatic and transitional populations living south of the Alps, and (3) a heterogeneous group of the remaining aquatic populations (Wust Saucy 1998)."
112465090,Microtus irani,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Microtus,irani,,,,,"Thomas, 1921","<p>This is the new taxonomic concept for <em>M. irani</em>. Previously collected specimens that were recorded as <em>Microtus irani</em> from southeastern Turkey were reevaluated by karyologically comparing different species distributed throughout southeastern Turkey. The taxonomic status of this species was raised to a new species, <em>Microtus elbeyli</em> sp. nov. (Yigit <em>et al.</em> 2016).&#160;</p>"
175916,Orchis sitiaca,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Orchis,sitiaca,,,,,(Renz) P.Delforge,
175960,Serapias neglecta,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,ORCHIDACEAE,Serapias,neglecta,,,,,De Not.,Four subspecies have been described;<br/><br/>subsp. <em>neglecta</em>: France and northern peninsular Italy;<br/>subsp. <em>istriaca</em>: eastern Adriatic - northern Dalmatia (southern Istria and the island of Lošinj);<br/>subsp. <em>ionica</em>: eastern Adriatic&#160;southern Dalmatian and Ionian Sea islands and a small number of sites in western Greece;<br/>subsp. <em>apulica</em>: southern peninsular Italy: Mt Gargano to Lecce.
115648679,Afroedura multiporis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GEKKONIDAE,Afroedura,multiporis,,,,,"(Hewitt, 1925)","This species was described as a subspecies of <em>Afroedura podoli</em>a, but was referred to by Jacobsen (1990) as <em>A. multiporis multipori</em>s. A molecular investigation confirmed that <em>A. multiporis haackei</em> should be raised to species-level leaving <em>A. multiporis</em> monotypic (Jacobsen&#160;<em>et al</em>. 2014).&#160;<em>A. rupestris</em>,&#160;formerly referred as <em>A. multiporis</em> 'Abel Erasmus', has also been split off as a good species (Jacobsen&#160;<em>et al</em>. 2014)."
2817,Bitis inornata,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Bitis,inornata,,,,,"(A. Smith, 1838)","Until recently, several taxa were included under the name <em>Bitis cornuta</em>. These included<em> B. inornata</em>, <em>B. albanica</em>, <em>B. armata</em> and <em>B. rubida</em>, which are all now recognized as full species (Branch 1998, 1999; Marais 2004; Alexander and Marais 2007; Phelps 2009)."
5336,Smaug giganteus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,CORDYLIDAE,Smaug,giganteus,,,,,"(A. Smith, 1844)",Previously contained within the genus <em>Cordylus</em> (Stanley <em>et al</em>. 2011). This species represents a distinct and deeply divergent lineage in the genus <em>Smaug</em> (Stanley and Bates 2014).
10242,Homoroselaps dorsalis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ATRACTASPIDIDAE,Homoroselaps,dorsalis,,,,,"(A. Smith, 1849)",No notable issues.
11228,Lamprophis fuscus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LAMPROPHIIDAE,Lamprophis,fuscus,,,,,"Boulenger, 1893",No notable issues.
